area,bedrooms,bathrooms,location,price
945,1,2,Mumbai,6930200
2949,3,4,Jaipur,9538360
962,1,2,Hyderabad,4512921
3043,5,5,Kolkata,11594612
2865,4,5,Bangalore,15959897
2788,5,5,Bangalore,15458579
3605,1,1,Hyderabad,14844573
3881,4,5,Bangalore,20706095
1584,1,2,Jaipur,4781986
2239,3,4,Bangalore,12410872
1427,5,5,Hyderabad,7643014
3330,4,3,Bangalore,17812600
4131,2,2,Hyderabad,17369772
3535,5,5,Pune,15385542
4476,2,2,Chennai,16572994
726,3,3,Chennai,3541231
3777,1,1,Hyderabad,15189879
3656,3,3,Delhi,21353518
1203,2,1,Ahmedabad,4358102
4049,4,3,Hyderabad,17745972
4746,3,4,Ahmedabad,15641925
4133,1,1,Kolkata,13587675
3967,4,3,Delhi,22895667
3968,4,3,Pune,16554715
4397,1,2,Bangalore,22665407
2392,4,5,Pune,10425398
3461,5,5,Delhi,20870230
4076,4,4,Kolkata,14171894
4017,2,3,Hyderabad,16659910
2245,5,5,Delhi,14181177
1805,3,3,Ahmedabad,6678784
3630,4,4,Ahmedabad,12079481
3472,1,1,Jaipur,10342925
3672,5,5,Delhi,21743211
2454,4,5,Jaipur,8157486
4621,2,3,Ahmedabad,14752051
3308,4,5,Hyderabad,14729881
4102,4,3,Hyderabad,17660342
1932,5,5,Kolkata,7779134
801,2,2,Jaipur,2844137
4107,4,3,Delhi,23838252
4812,5,5,Chennai,18300241
1174,1,1,Pune,4788792
1136,4,5,Chennai,5532224
2225,3,2,Kolkata,7895587
2722,1,1,Hyderabad,11196056
985,4,4,Pune,5332444
3881,1,1,Hyderabad,15648152
1074,3,3,Chennai,4943118
1017,1,1,Hyderabad,4665356
4200,4,3,Delhi,24216414
1554,3,3,Chennai,6311233
1805,2,2,Pune,7412434
4720,5,5,Ahmedabad,16140229
2590,5,5,Chennai,10676182
4172,4,4,Hyderabad,17975033
4980,5,5,Pune,20623134
4758,5,4,Pune,19442948
3313,4,5,Ahmedabad,11321194
2803,4,5,Jaipur,9253137
3720,1,1,Chennai,13379234
1566,5,5,Hyderabad,8118842
4032,1,2,Mumbai,28647118
1288,5,4,Mumbai,10524577
4843,5,4,Ahmedabad,16187662
4301,2,2,Delhi,24280283
941,5,5,Jaipur,4494340
2324,4,5,Ahmedabad,8490409
2392,5,5,Pune,11024096
2359,3,4,Pune,10163085
3812,2,2,Hyderabad,15896029
1589,1,2,Pune,6759811
2862,5,4,Hyderabad,12912001
3082,5,5,Kolkata,11590422
1551,1,1,Pune,6075577
1322,2,1,Delhi,8104305
3989,1,1,Bangalore,20071109
2679,5,5,Chennai,11119585
3317,1,1,Ahmedabad,10271467
2932,1,2,Jaipur,8539692
3976,5,5,Pune,16637752
2100,2,2,Delhi,12480376
885,4,5,Chennai,4545796
4095,2,2,Chennai,15276075
2665,4,5,Hyderabad,12221589
1368,5,5,Chennai,6537185
3657,5,4,Delhi,21873021
4889,4,3,Kolkata,16969213
2761,5,5,Ahmedabad,10200797
3893,5,5,Pune,16484810
1546,4,3,Hyderabad,7388419
3935,1,1,Bangalore,20306766
4750,2,1,Mumbai,33988403
2081,2,1,Chennai,7830722
2501,3,3,Hyderabad,11039280
4051,5,5,Kolkata,14924313
4664,1,1,Jaipur,13271778
654,1,1,Pune,2726189
2423,5,4,Hyderabad,11343231
4062,2,2,Delhi,22962427
3679,3,4,Chennai,14299699
1432,3,4,Pune,6638592
3406,3,3,Ahmedabad,11312293
3090,4,3,Delhi,18190134
927,4,3,Hyderabad,5222192
3910,5,4,Jaipur,12399198
3900,3,3,Bangalore,20404593
4275,1,1,Bangalore,21545978
3654,4,5,Ahmedabad,12453113
2743,4,3,Pune,11808207
1911,5,5,Mumbai,14954123
3791,4,5,Mumbai,28297354
3138,5,5,Chennai,12986254
4583,1,1,Ahmedabad,14260285
764,5,4,Delhi,5646042
4877,3,2,Hyderabad,20686121
1422,4,5,Jaipur,5247099
1543,2,2,Bangalore,8641544
1374,5,5,Bangalore,8389775
2798,1,1,Pune,11164407
3756,3,2,Bangalore,19417577
4842,5,4,Kolkata,17352395
4295,3,4,Mumbai,31086612
4052,1,1,Bangalore,20814201
1514,3,2,Hyderabad,7035726
1908,1,2,Delhi,11164362
4777,4,5,Chennai,18076876
1113,3,3,Jaipur,4131558
2520,2,1,Kolkata,8668078
4194,2,3,Jaipur,12622737
2009,2,3,Bangalore,11099155
3790,5,5,Hyderabad,16835296
2155,4,5,Kolkata,8674628
1404,4,4,Jaipur,5043131
1879,1,1,Bangalore,9466830
4177,1,2,Ahmedabad,13177480
3501,5,5,Mumbai,26477356
1987,3,4,Chennai,7985259
3361,5,5,Mumbai,25421541
3279,2,3,Ahmedabad,10482768
2706,4,4,Kolkata,9763202
4823,1,2,Delhi,26804449
3368,1,1,Delhi,18582639
4553,4,4,Jaipur,13900078
3786,2,2,Bangalore,19652497
3880,2,1,Jaipur,11699668
3173,2,2,Delhi,18234343
3199,4,4,Hyderabad,14058750
4633,5,4,Mumbai,34042055
836,2,2,Ahmedabad,3308880
1904,5,5,Jaipur,6828728
4030,3,2,Chennai,14794165
1901,1,2,Mumbai,13732273
3141,5,5,Kolkata,11653400
2651,3,3,Hyderabad,11662066
1041,4,4,Hyderabad,5493378
2676,3,3,Chennai,10307105
3780,3,3,Jaipur,11567294
3257,1,2,Kolkata,10731215
4398,3,2,Jaipur,13331122
1404,3,2,Pune,6325568
674,1,1,Jaipur,2089952
2775,4,5,Kolkata,10521883
4524,2,1,Pune,17919560
2689,5,5,Kolkata,10196143
640,5,5,Hyderabad,4329540
2681,3,2,Ahmedabad,8739645
2222,2,1,Ahmedabad,7004551
941,2,1,Hyderabad,4500949
4652,3,2,Jaipur,14074616
2674,5,4,Ahmedabad,9394490
1245,5,5,Kolkata,5491804
4863,2,2,Chennai,17471922
1209,2,3,Hyderabad,5968674
1054,3,2,Chennai,4434867
3553,5,5,Ahmedabad,12597843
2308,5,5,Bangalore,13572609
4072,3,3,Jaipur,12245471
3569,3,3,Hyderabad,15256874
3628,4,5,Pune,15140385
3281,2,2,Pune,13072037
4229,2,2,Hyderabad,17745339
4825,2,2,Ahmedabad,15274787
3667,1,1,Pune,14176810
1986,1,2,Pune,8283400
4376,3,2,Bangalore,22531579
3466,4,5,Chennai,13596571
3963,1,2,Delhi,22196640
4724,2,1,Kolkata,15952784
748,4,5,Hyderabad,4468923
4450,5,5,Chennai,17157128
2658,3,2,Delhi,15236287
1736,1,1,Delhi,9989589
786,4,3,Delhi,5468560
3454,1,1,Chennai,12282084
1850,1,1,Jaipur,5798050
1933,3,2,Bangalore,10317385
4793,1,1,Pune,18563298
4750,3,3,Kolkata,16358993
3311,3,3,Delhi,19323664
2385,5,4,Bangalore,13748875
1350,2,1,Mumbai,9786280
2362,5,5,Kolkata,9469883
4520,1,2,Ahmedabad,14042486
1081,5,4,Kolkata,4883982
753,4,5,Pune,4355889
2124,5,4,Pune,9785687
2720,5,4,Kolkata,10275345
2943,5,5,Hyderabad,13816946
1840,3,3,Mumbai,14193341
660,2,1,Hyderabad,3059579
1538,5,5,Bangalore,9437451
2239,5,4,Bangalore,12607943
4720,2,3,Hyderabad,20019514
4826,5,5,Jaipur,14978002
4169,2,1,Hyderabad,17523459
1852,5,4,Mumbai,14417442
4803,5,5,Pune,19716649
771,4,5,Chennai,4183687
2058,4,5,Ahmedabad,7963097
4149,4,4,Delhi,24477173
4797,3,2,Hyderabad,20042580
2922,1,1,Delhi,16174704
2236,4,4,Pune,9969370
3715,1,1,Pune,14451743
4690,2,1,Kolkata,15626902
3604,1,1,Bangalore,18575441
929,2,2,Chennai,4029878
4240,1,2,Delhi,24004724
4494,2,2,Pune,17514455
4707,4,3,Chennai,17588553
1941,4,4,Delhi,12314654
4263,4,3,Pune,17389248
815,2,3,Pune,3853814
938,3,4,Kolkata,4284114
4662,1,1,Kolkata,15377461
3308,2,1,Jaipur,9568979
3752,4,4,Kolkata,13588533
2350,1,2,Hyderabad,9630948
3021,4,4,Bangalore,16638575
1309,3,3,Mumbai,10280205
4326,5,4,Mumbai,32008857
4242,4,5,Pune,17445504
4593,5,4,Hyderabad,19999223
1088,3,3,Ahmedabad,4274184
646,5,5,Delhi,5333917
3959,4,5,Hyderabad,17395887
1000,3,3,Mumbai,8261048
4590,1,1,Delhi,25675568
3757,5,4,Hyderabad,16559548
4945,5,5,Hyderabad,21591617
990,2,2,Ahmedabad,3620114
4453,4,5,Kolkata,15714734
1228,4,5,Chennai,5779047
4832,5,5,Pune,19923083
3530,5,5,Kolkata,12945401
2121,5,5,Bangalore,12471501
1426,4,5,Kolkata,6298807
2100,2,1,Hyderabad,9143349
3894,5,5,Pune,16768293
3019,4,4,Mumbai,22494885
1534,4,5,Delhi,9915339
3642,2,3,Mumbai,26166724
2066,2,3,Kolkata,7186086
4161,2,2,Delhi,23487667
1214,1,2,Chennai,4849832
1782,1,1,Bangalore,9373735
3823,5,5,Chennai,15314555
3267,4,4,Kolkata,12140748
730,2,1,Ahmedabad,2658367
3583,1,2,Delhi,20334785
4878,5,4,Kolkata,17334899
638,4,5,Ahmedabad,3502396
4559,2,3,Bangalore,23633099
4187,1,2,Kolkata,14084678
1520,1,1,Bangalore,8076639
3369,4,5,Kolkata,12487454
4711,1,2,Jaipur,13709780
1092,4,3,Chennai,4819379
1731,2,1,Jaipur,5433549
4121,4,4,Hyderabad,17731654
910,2,2,Mumbai,7132679
1338,3,3,Pune,6432833
3841,1,1,Jaipur,11111371
1145,3,3,Delhi,7548395
3061,4,4,Kolkata,11059472
4946,2,2,Bangalore,25546701
2404,1,2,Hyderabad,10087353
3812,5,5,Kolkata,14216660
4410,1,1,Pune,17158351
1413,5,4,Hyderabad,7288690
4724,1,1,Delhi,26147275
2632,2,1,Bangalore,13536102
844,4,3,Bangalore,5537246
871,2,2,Pune,3841166
4111,1,1,Chennai,14531266
2371,5,5,Kolkata,9444367
1862,2,3,Jaipur,5827544
3024,2,2,Bangalore,15648537
4961,5,5,Delhi,28778736
1520,3,3,Kolkata,6182219
4030,1,2,Delhi,22946547
3224,2,3,Delhi,18529515
4360,2,3,Ahmedabad,14126169
2650,1,2,Kolkata,9131763
4100,5,4,Pune,17278086
1765,1,1,Delhi,9917750
975,4,5,Kolkata,4543915
2633,4,4,Kolkata,9674818
745,2,3,Pune,3625432
4988,4,5,Mumbai,36477836
1031,1,1,Kolkata,3548000
1304,2,2,Pune,5424785
3232,4,4,Mumbai,24246341
1563,5,4,Bangalore,9140764
2834,4,5,Pune,12400393
2641,5,5,Chennai,10846880
2428,4,3,Hyderabad,11086648
2708,5,4,Mumbai,20378106
4668,1,1,Pune,18388095
1538,1,1,Jaipur,4910468
1406,3,3,Kolkata,5396455
2063,1,1,Jaipur,5979273
4015,4,4,Hyderabad,17360179
610,2,2,Hyderabad,3106669
2468,5,5,Kolkata,9403713
1484,1,2,Hyderabad,6594621
4164,2,1,Bangalore,21614839
1989,5,5,Hyderabad,9622566
4001,5,5,Kolkata,14573366
4921,5,4,Delhi,28950430
1424,1,1,Mumbai,10113286
2865,5,5,Mumbai,21717601
1536,3,2,Jaipur,4998129
3400,1,1,Kolkata,11057277
3153,2,1,Bangalore,16051500
4445,3,4,Mumbai,32286850
2396,3,2,Jaipur,7608815
653,1,1,Delhi,3925029
1326,5,4,Delhi,8885805
3336,3,3,Pune,13804378
3770,4,3,Pune,15524975
2513,2,3,Jaipur,8074697
2196,4,4,Ahmedabad,7954683
2514,1,1,Ahmedabad,7625213
3066,3,3,Delhi,18044822
3337,5,4,Kolkata,12021107
1449,5,4,Hyderabad,7425012
2709,3,2,Pune,11080816
602,3,2,Kolkata,3005561
4855,5,4,Hyderabad,20893000
4669,2,3,Mumbai,33246548
1492,1,2,Hyderabad,6351417
2630,2,2,Pune,10799843
3760,5,5,Jaipur,12047691
2976,1,1,Delhi,16811773
2533,1,1,Delhi,14474395
1980,5,4,Delhi,12479899
4281,5,4,Delhi,24888717
1890,3,4,Bangalore,10442144
2240,3,4,Pune,9861982
3282,3,4,Kolkata,11683744
1587,5,5,Mumbai,12959341
1818,2,1,Jaipur,5729257
1955,1,1,Jaipur,5573588
4865,2,2,Jaipur,14385562
4735,4,4,Chennai,17937605
2160,2,3,Ahmedabad,7536638
2018,4,3,Chennai,8148964
1554,4,4,Chennai,6898124
1583,1,1,Chennai,6110249
1574,1,2,Pune,6480104
4733,4,5,Ahmedabad,15855297
4572,5,5,Chennai,17654685
1513,4,4,Kolkata,6454652
636,3,4,Delhi,4665172
3987,1,2,Mumbai,28312624
2311,2,1,Delhi,13031949
3620,1,1,Chennai,12743091
1395,5,4,Bangalore,8541305
4636,3,3,Bangalore,24140367
3711,5,4,Kolkata,13179781
1924,2,2,Jaipur,6385594
917,1,2,Delhi,5247266
2996,2,3,Bangalore,15561076
2762,3,4,Jaipur,8942848
3345,2,2,Jaipur,10001354
2191,4,5,Chennai,9312252
3711,3,4,Hyderabad,15744823
4530,5,4,Jaipur,14014234
2596,5,5,Bangalore,14584188
1912,2,2,Kolkata,6854283
1885,3,4,Kolkata,7267006
4911,2,1,Ahmedabad,15158669
2983,4,5,Pune,12945343
3839,3,4,Mumbai,27982413
2739,1,1,Jaipur,7921477
2304,5,5,Pune,10536650
962,2,2,Bangalore,5495584
3204,4,3,Bangalore,17403784
2316,5,4,Hyderabad,10972551
4886,3,2,Kolkata,16705939
4338,5,5,Ahmedabad,14964071
3069,5,4,Bangalore,16713508
1156,1,1,Kolkata,3758948
1425,1,1,Chennai,5408378
3408,4,5,Pune,14206159
3319,4,5,Chennai,12895792
4108,2,3,Kolkata,13706171
4341,1,2,Jaipur,12609818
2174,3,4,Hyderabad,9624759
4598,2,3,Ahmedabad,14493329
2729,3,3,Mumbai,20048152
3003,1,2,Chennai,11130625
3929,3,4,Kolkata,13651011
1188,3,2,Jaipur,4397224
2612,1,2,Bangalore,13854571
2147,1,1,Kolkata,7412227
894,5,5,Jaipur,4248192
2585,3,4,Kolkata,9601630
3717,2,3,Kolkata,12912733
2290,4,4,Mumbai,17708703
1736,5,5,Pune,8094384
2664,4,4,Hyderabad,12188474
1607,2,2,Hyderabad,7280242
3114,2,3,Jaipur,9763502
4126,1,2,Bangalore,21328741
1847,3,3,Chennai,7536652
4502,1,1,Ahmedabad,13720219
2035,3,2,Hyderabad,8751068
1171,5,5,Ahmedabad,4966906
2982,1,2,Bangalore,15136709
1845,1,1,Jaipur,5629046
2684,2,3,Delhi,15580650
877,3,3,Chennai,4086083
2487,2,2,Ahmedabad,8078398
1865,1,1,Jaipur,5491140
1640,3,3,Pune,7128834
1517,3,3,Jaipur,5011693
1485,5,5,Pune,7632741
3352,2,3,Ahmedabad,10909489
621,5,5,Chennai,3790219
3791,2,1,Chennai,13671801
2953,2,2,Delhi,16937224
1286,3,4,Chennai,5432448
884,3,3,Ahmedabad,3736274
4347,4,4,Ahmedabad,14357322
1362,1,1,Chennai,5213249
3028,5,5,Kolkata,11626119
3107,4,5,Jaipur,10441549
628,5,4,Ahmedabad,3374097
1506,5,5,Delhi,10030070
3704,1,1,Chennai,13144319
4599,5,5,Chennai,17702328
3594,5,5,Hyderabad,16179118
3106,3,4,Delhi,18178693
4209,3,3,Chennai,15687703
4153,3,2,Bangalore,21872937
2053,1,1,Delhi,11761041
3956,3,3,Hyderabad,16695314
1115,4,3,Pune,5382952
638,4,4,Ahmedabad,3518558
3942,4,3,Ahmedabad,12851646
1486,1,1,Delhi,8721774
3444,2,2,Delhi,19776906
2804,2,1,Hyderabad,11927405
1698,4,4,Kolkata,6688374
2423,2,3,Kolkata,8351019
3801,5,5,Ahmedabad,13166949
3755,1,1,Ahmedabad,11836309
3693,4,3,Ahmedabad,12298548
4130,4,3,Bangalore,21972010
4378,4,4,Chennai,16535093
3496,5,4,Mumbai,25861805
4053,3,2,Kolkata,14020182
4111,4,5,Ahmedabad,14057702
1588,2,3,Kolkata,5825205
4716,3,3,Mumbai,33785246
4626,5,5,Chennai,18049044
4779,4,5,Hyderabad,20845419
2282,3,2,Kolkata,8501738
4563,4,4,Kolkata,15959868
1533,4,5,Hyderabad,7976664
4198,5,4,Ahmedabad,14385617
3833,2,1,Hyderabad,15629585
2580,5,4,Mumbai,19807554
2455,5,5,Mumbai,18855188
3656,2,3,Ahmedabad,11954619
1392,3,4,Bangalore,8038020
1391,5,5,Jaipur,5902532
2409,4,3,Bangalore,13087492
2855,5,4,Kolkata,10456670
4210,2,1,Mumbai,30084659
2207,3,4,Hyderabad,10202267
1584,2,1,Chennai,5852733
4276,4,5,Jaipur,13752927
3980,3,2,Kolkata,13554277
1119,5,4,Ahmedabad,4766937
1190,3,3,Chennai,5108275
1650,5,5,Jaipur,6507154
4233,5,4,Kolkata,15180805
1559,1,1,Delhi,8953968
1292,5,5,Delhi,8881140
4499,5,4,Kolkata,15698838
3546,5,4,Delhi,21045800
1126,1,2,Ahmedabad,4124993
3824,3,4,Kolkata,13369027
2853,1,2,Bangalore,14722399
3944,2,2,Chennai,14792883
4565,5,5,Kolkata,16485241
2475,1,2,Delhi,13976033
2363,1,2,Mumbai,17334613
1120,3,3,Hyderabad,5522222
1616,3,4,Hyderabad,7588868
716,3,2,Bangalore,4273255
3033,4,5,Jaipur,9957942
1183,3,2,Kolkata,4763507
994,5,5,Pune,5236968
4388,1,2,Chennai,16143741
3368,2,1,Bangalore,17634415
4767,2,3,Ahmedabad,15051234
4460,2,3,Pune,17793402
873,5,5,Pune,5207080
2613,1,1,Delhi,14853353
1989,4,3,Hyderabad,9116170
4166,4,5,Mumbai,30761572
765,3,3,Mumbai,6398764
2167,4,5,Mumbai,16490562
1328,1,1,Kolkata,4748934
2643,3,3,Hyderabad,11547359
4797,5,5,Mumbai,35266119
4096,2,3,Bangalore,21248984
1378,2,1,Chennai,5200144
813,3,2,Bangalore,4902644
4362,3,3,Kolkata,14715808
2176,3,2,Chennai,8398844
3048,1,1,Bangalore,15791935
3536,3,2,Bangalore,18482934
3717,1,1,Chennai,13275983
1191,3,2,Bangalore,6879398
3320,1,1,Hyderabad,13801590
1313,1,2,Delhi,7513677
1535,4,5,Ahmedabad,6236810
4937,4,3,Mumbai,35978596
601,3,3,Jaipur,2733262
3448,3,3,Bangalore,18288608
4644,1,1,Pune,18274281
2549,1,1,Chennai,9443127
1517,4,3,Hyderabad,7332400
3774,5,4,Delhi,22178876
2841,2,1,Mumbai,20179233
689,2,2,Mumbai,5808365
2309,5,5,Chennai,9684000
2769,5,5,Bangalore,15571039
4838,2,2,Chennai,17704614
3641,4,4,Mumbai,26680425
705,2,1,Kolkata,2684805
1486,5,4,Hyderabad,7448529
1027,2,1,Jaipur,3454893
2495,2,2,Bangalore,13262657
916,5,5,Kolkata,4896453
1234,4,3,Hyderabad,5942614
2525,2,3,Delhi,15001984
2656,3,2,Chennai,10425059
3744,3,3,Kolkata,13298466
2870,2,3,Delhi,16643094
2039,5,5,Bangalore,11977937
1152,3,2,Bangalore,6582257
1315,2,3,Ahmedabad,4838311
4511,5,5,Chennai,17716080
2313,3,2,Bangalore,12310519
3989,4,5,Mumbai,29402529
1707,5,5,Bangalore,10255196
4806,3,2,Mumbai,34502453
850,1,1,Hyderabad,3953797
3030,1,1,Pune,11985551
2654,5,5,Ahmedabad,9849486
1058,3,2,Pune,4640344
807,4,5,Delhi,6078339
1499,5,5,Kolkata,6377224
4061,5,5,Delhi,24281811
3985,4,3,Bangalore,20981452
621,2,3,Bangalore,3768453
1009,2,1,Delhi,5803355
1494,4,3,Delhi,9568444
1114,4,5,Delhi,7851184
4709,3,3,Delhi,27017606
2734,4,5,Delhi,16709656
4195,1,1,Delhi,23517044
3556,1,2,Bangalore,18355726
2160,2,1,Jaipur,6702276
1866,1,1,Chennai,6816019
2769,1,1,Chennai,10276923
4238,3,2,Chennai,15853451
1349,2,3,Hyderabad,6423575
4027,3,4,Chennai,15442333
2527,5,5,Hyderabad,12112652
4404,1,1,Kolkata,14463540
4302,1,1,Ahmedabad,13496752
2956,3,4,Mumbai,21943190
2935,5,5,Chennai,12072043
906,1,1,Jaipur,2628731
4265,4,5,Bangalore,22794066
2589,3,3,Ahmedabad,8976691
1261,2,2,Chennai,5027850
911,5,5,Pune,5230263
3520,1,1,Chennai,12832600
1682,1,2,Bangalore,9098482
3571,2,2,Ahmedabad,11341227
1354,1,1,Delhi,7701836
4730,4,4,Mumbai,34762668
952,4,5,Delhi,6974204
1502,5,5,Pune,7638675
4488,4,3,Ahmedabad,14538071
758,5,5,Hyderabad,4744991
2577,5,5,Hyderabad,12136955
1556,3,3,Chennai,6643279
2671,1,1,Delhi,14960954
1003,1,1,Jaipur,2927965
3379,4,4,Jaipur,10631853
1987,1,2,Delhi,11721198
4053,5,5,Kolkata,14447352
1555,5,4,Bangalore,9267200
2312,2,3,Ahmedabad,7797101
1873,1,1,Kolkata,6133569
4411,1,1,Ahmedabad,13349045
3225,4,5,Jaipur,10306316
2982,4,3,Delhi,17840459
2041,3,4,Jaipur,7062544
3579,4,4,Ahmedabad,12382074
2397,5,4,Chennai,10001629
4990,5,4,Pune,20829476
4609,1,1,Ahmedabad,13965659
1994,2,3,Ahmedabad,6676860
4881,1,1,Chennai,17534798
1869,2,2,Chennai,7494922
4314,4,3,Chennai,16168969
1129,3,2,Bangalore,6608222
4223,3,4,Bangalore,22421413
3558,3,2,Hyderabad,15184097
3514,4,3,Hyderabad,15106213
4191,2,3,Mumbai,30347737
2747,1,1,Kolkata,9265702
3969,3,3,Ahmedabad,13212461
1539,1,2,Ahmedabad,4889404
1125,3,2,Kolkata,4211156
601,2,3,Mumbai,5315210
974,4,3,Bangalore,6120907
2940,2,1,Kolkata,10252113
4605,2,3,Ahmedabad,14700970
3652,5,4,Bangalore,19596573
2965,3,3,Ahmedabad,9807080
2125,2,2,Kolkata,7536971
2246,5,5,Jaipur,8034618
613,1,1,Chennai,2707892
2878,2,2,Kolkata,9647945
3755,4,5,Jaipur,11846718
729,5,5,Mumbai,6644827
4414,4,3,Pune,18249760
3816,5,4,Kolkata,13518855
3538,3,2,Bangalore,18693252
4528,1,2,Jaipur,12943991
2640,4,4,Bangalore,14326621
627,2,1,Pune,2673627
2713,1,1,Ahmedabad,8407697
1852,1,1,Hyderabad,7866667
4956,2,2,Bangalore,25695391
2646,4,5,Jaipur,8856799
4623,4,5,Kolkata,16636958
4996,3,4,Delhi,28824467
3974,5,5,Delhi,23352411
4066,1,2,Chennai,14817069
3681,1,1,Mumbai,25937500
4378,3,3,Delhi,25222171
1229,5,5,Hyderabad,6531477
869,5,5,Kolkata,4708216
3239,5,5,Mumbai,24202298
2593,2,1,Pune,10432795
3491,3,2,Kolkata,12248190
4032,2,3,Mumbai,29254177
1880,5,5,Kolkata,7683870
2960,2,1,Mumbai,21432093
1175,1,2,Mumbai,8876333
1907,2,2,Chennai,7192024
3792,2,2,Delhi,21680452
3778,4,5,Delhi,22439541
3334,3,3,Ahmedabad,10967161
2812,5,4,Jaipur,9643207
2952,3,2,Hyderabad,12972522
4168,1,1,Kolkata,13499906
2255,5,4,Pune,10262179
2179,1,1,Bangalore,11288136
2803,2,3,Bangalore,14713660
1990,4,3,Kolkata,7402719
2342,5,5,Delhi,14677921
2525,1,1,Delhi,14437921
1219,2,3,Delhi,7386483
1874,5,5,Jaipur,6956415
1556,5,4,Ahmedabad,6186675
2539,3,2,Bangalore,13403917
4553,5,5,Mumbai,33387235
2981,1,1,Ahmedabad,9527784
1568,4,3,Kolkata,6303531
1916,5,5,Pune,9057110
1643,1,1,Mumbai,11797770
881,2,2,Bangalore,4915773
3444,2,1,Jaipur,10068479
1658,5,5,Pune,8250717
4893,4,4,Pune,20265500
3132,5,4,Bangalore,17376131
4428,3,2,Jaipur,13214627
1608,5,5,Ahmedabad,6371836
1829,3,4,Bangalore,10106513
1635,3,3,Jaipur,5624021
875,3,4,Chennai,3970470
3340,3,2,Pune,13620708
2889,3,3,Mumbai,21334782
1839,2,3,Mumbai,13869477
725,5,5,Kolkata,3982980
4665,5,5,Delhi,27615271
4912,3,4,Ahmedabad,15776210
4468,3,2,Bangalore,23219039
1808,3,2,Chennai,7393739
3849,5,5,Delhi,22703671
1518,3,2,Chennai,6472615
4523,3,4,Hyderabad,19521009
2569,4,3,Ahmedabad,8996200
3393,5,4,Delhi,20318058
1491,4,5,Jaipur,5932669
2633,1,1,Pune,10521325
1964,4,5,Chennai,8514746
728,4,5,Chennai,3883017
1614,1,1,Delhi,9085324
2399,4,3,Chennai,9676259
2118,4,5,Hyderabad,10113350
4781,3,2,Bangalore,24846520
1798,1,1,Kolkata,6037706
4473,3,4,Chennai,16619408
3074,2,1,Kolkata,10560136
4085,5,5,Kolkata,15064442
4649,4,3,Ahmedabad,15042384
4319,2,3,Mumbai,30979792
902,1,2,Jaipur,2839756
4552,2,3,Kolkata,15238782
1586,1,1,Ahmedabad,5001561
2463,1,1,Jaipur,7274186
3672,1,1,Jaipur,10748106
3724,4,3,Kolkata,13256431
1927,1,1,Pune,7955504
3008,4,4,Kolkata,10755970
4273,2,2,Kolkata,14110072
3891,2,1,Kolkata,12944363
4633,4,4,Kolkata,16357103
1303,2,2,Bangalore,7161068
1174,3,3,Bangalore,7189357
3832,2,2,Delhi,21634225
3232,3,3,Delhi,19089527
4428,2,1,Delhi,24981207
3830,2,2,Ahmedabad,12100397
1088,1,1,Pune,4731132
1947,3,3,Mumbai,14943705
4281,4,3,Chennai,16181913
3773,1,1,Delhi,21176611
2267,3,4,Mumbai,16990294
2237,1,1,Hyderabad,9521240
4714,5,5,Pune,19432556
4153,1,2,Hyderabad,16893885
1600,4,3,Kolkata,6280620
1450,5,5,Mumbai,11960893
1988,4,5,Pune,9091491
4312,4,3,Ahmedabad,14210311
1967,3,4,Pune,8492954
1421,2,3,Chennai,5653379
1054,1,2,Mumbai,7665143
2224,4,4,Kolkata,8685096
3372,5,5,Bangalore,18712563
4326,3,2,Kolkata,14784514
3747,1,1,Pune,14325491
4689,1,2,Mumbai,33500166
2790,3,3,Chennai,10729238
1516,1,1,Mumbai,10974206
4586,2,1,Kolkata,15226031
3475,2,2,Ahmedabad,11013348
2040,1,1,Ahmedabad,6559810
1335,1,1,Mumbai,9723511
4168,3,4,Delhi,24258164
3938,5,4,Mumbai,29270727
3615,4,5,Mumbai,26951474
3489,4,4,Kolkata,12406798
1561,5,5,Ahmedabad,6420024
3589,1,1,Ahmedabad,10903160
4448,4,3,Mumbai,32265826
1626,2,1,Kolkata,5772717
4465,3,4,Kolkata,15536618
3463,5,5,Kolkata,12762953
3101,4,3,Hyderabad,13443005
2547,5,4,Chennai,10300400
1777,1,1,Kolkata,6314151
611,4,5,Jaipur,3548048
4999,5,5,Jaipur,15544060
3964,4,3,Delhi,22779103
3622,4,3,Hyderabad,15978714
3971,4,5,Ahmedabad,13389482
3430,5,5,Pune,14595578
642,3,3,Delhi,4449149
1543,3,3,Kolkata,5716979
2990,5,5,Delhi,18079453
3145,2,1,Hyderabad,13281554
3011,1,2,Hyderabad,12444504
1604,5,5,Kolkata,7024404
620,2,1,Jaipur,2185325
1006,5,4,Bangalore,6636278
1614,1,1,Mumbai,11807773
2438,5,5,Mumbai,18948154
3788,4,3,Kolkata,13548065
1314,5,4,Mumbai,10931252
4746,2,3,Hyderabad,20077657
4454,5,5,Ahmedabad,14820074
740,3,2,Kolkata,3040550
1563,5,5,Ahmedabad,6252239
972,2,1,Mumbai,7410226
4235,5,5,Delhi,25305038
3141,3,4,Jaipur,10076077
4210,5,5,Bangalore,22606661
2292,1,1,Chennai,8241123
705,3,4,Kolkata,3580765
2281,1,2,Bangalore,12128983
4697,3,3,Pune,18766589
4616,2,1,Mumbai,32922253
3236,5,5,Jaipur,10684299
2737,5,5,Ahmedabad,9802138
4016,1,1,Chennai,14378348
